1730210325674.5393,0.0015969761880114675,-0.0015969761880114675,-0.0010646508308127522
1730210325679.542,-0.0005323254154063761,-0.0021293016616255045,0.0010646508308127522
1730210325684.5447,0.003728023264557123,-0.0021293016616255045,-0.0015969761880114675
1730210325689.5464,-0.0021293016616255045,-0.0021293016616255045,0.0010646508308127522
1730210325694.549,0.0010646508308127522,-0.005324999336153269,-0.0021293016616255045
1730210325699.5518,-0.0021293016616255045,-0.0005323254154063761,-0.0005323254154063761
1730210325704.5544,0.0005323254154063761,-0.0026616270188242197,0.006391395349055529
1730210325709.5562,-0.0026616270188242197,-0.007456046529114246,0.0021293016616255045
1730210325714.5588,-0.0,-0.004260348621755838,0.0026616270188242197
1730210325719.5615,0.0010646508308127522,-0.0021293016616255045,0.0005323254154063761
1730210325724.5642,0.004260348621755838,-0.0021293016616255045,-0.0
1730210325729.566,-0.0015969761880114675,-0.004792673978954554,0.0021293016616255045
1730210325734.5686,-0.0015969761880114675,-0.006923720706254244,0.0
1730210325739.5713,-0.0021293016616255045,-0.0010646508308127522,0.004260348621755838
1730210325744.574,0.0005323254154063761,-0.004792673978954554,0.0015969761880114675
1730210326680.0308,-0.0005323254154063761,0.0010646508308127522,-0.0021293016616255045
1730210326685.0334,-0.0010646508308127522,-0.0026616270188242197,0.0026616270188242197
1730210326690.0352,-0.0021293016616255045,-0.007988371886312962,0.0010646508308127522
1730210326695.038,0.0010646508308127522,-0.003728023264557123,-0.0005323254154063761
1730210326700.0408,-0.003728023264557123,-0.0021293016616255045,0.003728023264557123
1730210326705.0437,-0.0005323254154063761,-0.0015969761880114675,-0.0031956976745277643
1730210326710.0454,0.0021293016616255045,-0.0026616270188242197,0.0031956976745277643
1730210326715.048,0.0010646508308127522,-0.0005323254154063761,0.005324999336153269
1730210326720.051,-0.0010646508308127522,-0.005324999336153269,0.0026616270188242197
1730210326725.0537,0.0015969761880114675,-0.003728023264557123,0.0026616270188242197
1730210326730.0557,-0.0026616270188242197,-0.0026616270188242197,0.003728023264557123
1730210326735.0583,0.0010646508308127522,-0.003728023264557123,0.0005323254154063761
1730210326740.0613,-0.0031956976745277643,-0.004792673978954554,-0.0021293016616255045
1730210326745.064,-0.003728023264557123,-0.007456046529114246,0.0031956976745277643
1730210327680.541,-0.0010646508308127522,-0.006923720706254244,0.0005323254154063761
1730210327685.544,-0.004792673978954554,-0.007456046529114246,-0.0015969761880114675
1730210327690.5466,0.0,0.0,0.0005323254154063761
1730210327695.5483,-0.0021293016616255045,-0.006391395349055529,0.0031956976745277643
1730210327700.5513,-0.0015969761880114675,-0.0031956976745277643,-0.003728023264557123
1730210327705.554,0.0021293016616255045,0.0015969761880114675,0.004792673978954554
1730210327710.5557,-0.0026616270188242197,0.0015969761880114675,-0.004260348621755838
1730210327715.5586,-0.0010646508308127522,-0.0031956976745277643,-0.0021293016616255045
1730210327720.5613,-0.0010646508308127522,-0.005859069991856813,-0.0026616270188242197
1730210327725.564,-0.007456046529114246,-0.004792673978954554,0.003728023264557123
1730210327730.566,-0.0005323254154063761,0.0005323254154063761,-0.003728023264557123
1730210327735.5686,-0.0026616270188242197,-0.004260348621755838,0.0
1730210327740.5713,0.0005323254154063761,-0.004260348621755838,0.0031956976745277643
1730210327745.5742,-0.0026616270188242197,-0.0010646508308127522,-0.0010646508308127522
1730210328686.0479,-0.0005323254154063761,-0.003728023264557123,0.0005323254154063761
1730210328691.049,-0.0,-0.0021293016616255045,0.0015969761880114675
1730210328696.0515,-0.0005323254154063761,-0.004792673978954554,0.0
1730210328701.054,0.0010646508308127522,0.0005323254154063761,0.0021293016616255045
1730210328706.0552,-0.0031956976745277643,-0.0005323254154063761,0.003728023264557123
1730210328711.0576,-0.0026616270188242197,-0.005324999336153269,0.0
1730210328716.06,-0.0021293016616255045,-0.004260348621755838,0.0015969761880114675
1730210328721.0625,-0.0015969761880114675,-0.006391395349055529,0.0026616270188242197
1730210328726.0637,0.0005323254154063761,-0.004792673978954554,0.0010646508308127522
1730210328731.0662,-0.0005323254154063761,-0.005324999336153269,-0.0021293016616255045
1730210328736.0686,0.0010646508308127522,-0.003728023264557123,0.0031956976745277643
1730210328741.0698,-0.0010646508308127522,-0.004792673978954554,-0.003728023264557123
1730210328746.0723,-0.0015969761880114675,-0.003728023264557123,-0.0015969761880114675
1730210328751.0747,0.0005323254154063761,-0.0031956976745277643,-0.0005323254154063761
1730210329686.4644,0.0,0.0010646508308127522,-0.0015969761880114675
1730210329691.4668,-0.003728023264557123,-0.0031956976745277643,0.0005323254154063761
1730210329696.4692,-0.0010646508308127522,-0.005324999336153269,0.004792673978954554
1730210329701.472,-0.0026616270188242197,-0.006923720706254244,-0.0015969761880114675
1730210329706.4734,-0.0015969761880114675,-0.004792673978954554,0.0021293016616255045
1730210329711.476,-0.0021293016616255045,-0.0021293016616255045,0.0005323254154063761
1730210329716.4785,0.0005323254154063761,-0.003728023264557123,0.0005323254154063761
1730210329721.48,-0.0015969761880114675,-0.0010646508308127522,0.0015969761880114675
1730210329726.4827,0.003728023264557123,-0.004792673978954554,-0.0015969761880114675
1730210329731.485,-0.0021293016616255045,-0.004260348621755838,0.0026616270188242197
1730210329736.4878,0.0015969761880114675,-0.004260348621755838,-0.0015969761880114675
1730210329741.4893,0.0010646508308127522,-0.0015969761880114675,-0.0010646508308127522
1730210329746.492,-0.0005323254154063761,-0.004792673978954554,-0.0005323254154063761
